Lab;Chemical;Compound;Category;Exp;c1;c2;Conc.;Rep;valid;Viability;IL-18;FI;Dunnett
6;Benzocaine;162;Y;2;162.3;;50;1;Yes;128;5.11;0.97;
6;Benzocaine;162;Y;2;162.3;;50;2;Yes;129;8.48;1.61;
6;Benzocaine;162;Y;2;162.3;;50;3;Yes;131;5.88;1.11;
6;Benzocaine;162;Y;2;162.3;;50;4;Yes;130;7.77;1.47;
6;Benzocaine;162;Y;2;162.4;;25;1;Yes;136;4.6;0.87;
6;Benzocaine;162;Y;2;162.4;;25;2;Yes;130;8.15;1.54;
6;Benzocaine;162;Y;2;162.4;;25;3;Yes;138;8.66;1.64;
6;Benzocaine;162;Y;2;162.4;;25;4;Yes;127;6.19;1.17;
6;Benzocaine;162;Y;3;162.1;;200;1;Yes;89;3.44;0.85;ns
6;Benzocaine;162;Y;3;162.1;;200;2;Yes;86;3.25;0.8;
6;Benzocaine;162;Y;3;162.1;;200;3;Yes;95;3.91;0.97;
6;Benzocaine;162;Y;3;162.1;;200;4;Yes;96;4.93;1.22;
6;Benzocaine;162;Y;3;162.2;;100;1;Yes;101;8.17;2.02;
6;Benzocaine;162;Y;3;162.2;;100;2;Yes;95;7.9;1.95;
6;Benzocaine;162;Y;3;162.2;;100;3;Yes;101;3.67;0.91;
6;Benzocaine;162;Y;3;162.2;;100;4;Yes;105;2.16;0.53;
6;Benzocaine;162;Y;3;162.3;;50;1;Yes;96;7.44;1.84;
6;Benzocaine;162;Y;3;162.3;;50;2;Yes;91;4.61;1.14;
6;Benzocaine;162;Y;3;162.3;;50;3;Yes;93;5.41;1.34;
6;Benzocaine;162;Y;3;162.3;;50;4;Yes;90;5.41;1.34;
6;Benzocaine;162;Y;3;162.4;;25;1;Yes;98;6.08;1.5;
6;Benzocaine;162;Y;3;162.4;;25;2;Yes;96;4.71;1.16;
6;Benzocaine;162;Y;3;162.4;;25;3;Yes;102;5.1;1.26;
6;Benzocaine;162;Y;3;162.4;;25;4;Yes;105;4.16;1.03;
6;p-Phenylenediamine;163;Y;1;163.1;;135;1;No;104;6.53;0.85;x
6;p-Phenylenediamine;163;Y;1;163.1;;135;2;No;92;8.14;1.06;
6;p-Phenylenediamine;163;Y;1;163.1;;135;3;No;90;6.64;0.87;
6;p-Phenylenediamine;163;Y;1;163.1;;135;4;No;84;5.8;0.76;
6;p-Phenylenediamine;163;Y;1;163.2;;67.5;1;No;118;6.7;0.87;
6;p-Phenylenediamine;163;Y;1;163.2;;67.5;2;No;102;6.82;0.89;
6;p-Phenylenediamine;163;Y;1;163.2;;67.5;3;No;93;6.32;0.82;
6;p-Phenylenediamine;163;Y;1;163.2;;67.5;4;No;91;5.76;0.75;
6;p-Phenylenediamine;163;Y;1;163.3;;33.75;1;No;117;7.22;0.94;
6;p-Phenylenediamine;163;Y;1;163.3;;33.75;2;No;115;16.28;2.12;
6;p-Phenylenediamine;163;Y;1;163.3;;33.75;3;No;109;16.69;2.18;
6;p-Phenylenediamine;163;Y;1;163.3;;33.75;4;No;100;5.63;0.73;
6;p-Phenylenediamine;163;Y;1;163.4;;16.875;1;No;129;7.3;0.95;
6;p-Phenylenediamine;163;Y;1;163.4;;16.875;2;No;108;14.37;1.87;
6;p-Phenylenediamine;163;Y;1;163.4;;16.875;3;No;104;4.93;0.64;
6;p-Phenylenediamine;163;Y;1;163.4;;16.875;4;No;110;15.4;2.01;
6;p-Phenylenediamine;163;Y;2;163.1;;135;1;Yes;83;30.57;6.03;s
6;p-Phenylenediamine;163;Y;2;163.1;;135;2;Yes;83;33.57;6.62;
6;p-Phenylenediamine;163;Y;2;163.1;;135;3;Yes;78;13.83;2.73;
6;p-Phenylenediamine;163;Y;2;163.1;;135;4;Yes;66;6.54;1.29;
6;p-Phenylenediamine;163;Y;2;163.2;;67.5;1;Yes;95;20.48;4.04;
6;p-Phenylenediamine;163;Y;2;163.2;;67.5;2;Yes;106;6.83;1.35;
6;p-Phenylenediamine;163;Y;2;163.2;;67.5;3;Yes;101;6.34;1.25;
6;p-Phenylenediamine;163;Y;2;163.2;;67.5;4;Yes;89;16.12;3.18;
6;p-Phenylenediamine;163;Y;2;163.3;;33.75;1;Yes;101;17.27;3.4;
6;p-Phenylenediamine;163;Y;2;163.3;;33.75;2;Yes;93;21.25;4.19;
6;p-Phenylenediamine;163;Y;2;163.3;;33.75;3;Yes;92;8.09;1.59;
6;p-Phenylenediamine;163;Y;2;163.3;;33.75;4;Yes;84;13.62;2.69;
