"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ontologyall","go","entrez","ensemblprot","symbol","path"
"ENSMUSG00000036499",20.0665444106626,-0.268499686024681,0.517124155751968,-0.519217064293287,0.60360938060012,0.737698955921405,"BP","Eea1","216238","ENSMUSP00000061493","GO:0005515","04144"
"ENSMUSG00000041720",18.359552627015,-0.269496820819857,0.518994652599941,-0.519267047299608,0.60357452946999,0.737698955921405,"BP","Pi4ka","224020",NA,"GO:0000166","00562"
"ENSMUSG00000085711",1.34353286770759,0.373536738585021,0.719416030495504,0.519222150676493,0.60360583402935,0.737698955921405,NA,NA,NA,NA,NA,NA
"ENSMUSG00000022682",62.3983653638394,-0.159077206201991,0.306496807939612,-0.519017497348073,0.603748539579422,0.737784979224061,"BP","Rrn3","106298","ENSMUSP00000023363","GO:0001164",NA
"ENSMUSG00000019428",113.603648863865,0.124726219737494,0.240474365004349,0.518667425258563,0.603992681328901,0.73791521299356,"BP","Fkbp8","14232",NA,"GO:0001708",NA
"ENSMUSG00000098967",1.69675730160116,-0.387638401835517,0.747289304418147,-0.518726013531451,0.603951818531133,0.73791521299356,NA,NA,NA,NA,NA,NA
"ENSMUSG00000034218",35.9771723738303,-0.21102290227016,0.407150391494377,-0.51829227400626,0.604254362602428,0.738150854247193,"BP","Atm","11920",NA,"GO:0000077","04110"
"ENSMUSG00000018733",7.0780965690578,0.360036054986743,0.695923741771977,0.51734986662477,0.604911949510806,0.738449635224388,"BP","Pex12","103737",NA,"GO:0004842","04146"
"ENSMUSG00000020782",3.96308345120782,0.396914999653305,0.766494200910268,0.517831705943684,0.604575694704563,0.738449635224388,"BP","Llgl2","217325",NA,"GO:0001890","04530"
"ENSMUSG00000021264",12.7958667603239,0.304203949253658,0.58800002741674,0.517353631070592,0.604909322142005,0.738449635224388,"BP","Yy1","22632",NA,"GO:0000122",NA
"ENSMUSG00000026848",17.9732453214591,0.275036784144943,0.531248249946371,0.51771800504323,0.604655034081878,0.738449635224388,"BP","Tor1b","30934",NA,"GO:0000166",NA
"ENSMUSG00000039795",12.0543547959174,-0.316340422359908,0.611318384730284,-0.517472450136566,0.604826395830382,0.738449635224388,"BP","Zfand1","66361",NA,"GO:0003674",NA
"ENSMUSG00000047515",20.7277588479771,-0.256385952519501,0.49544342396571,-0.517487850514382,0.604815647957786,0.738449635224388,"BP","BC049715","320135","ENSMUSP00000145317","GO:0003674",NA
"ENSMUSG00000021276",108.751419499255,-0.131221466968443,0.253785450599819,-0.517056697530544,0.605116580557052,0.738615391536699,"BP","Cinp","67236","ENSMUSP00000035245","GO:0003674",NA
"ENSMUSG00000034883",14.0057887689602,0.301609964319226,0.584094923470751,0.516371487235379,0.605594976009945,0.739115233519305,"BP","Lrr1","69706","ENSMUSP00000106251","GO:0003674",NA
"ENSMUSG00000029918",24.6329719014524,0.246747534996249,0.478134034251628,0.516063524702767,0.605810042345054,0.73925563848708,"BP","Mrps33","14548","ENSMUSP00000031978","GO:0003674",NA
"ENSMUSG00000085033",9.01951636055533,0.341242120525145,0.661309875342556,0.516009412907047,0.605847834971887,0.73925563848708,NA,NA,NA,NA,NA,NA
"ENSMUSG00000097488",1.45703088709419,-0.368149881298451,0.714401975594132,-0.515325956359904,0.606325263816683,0.73975405779886,NA,NA,NA,NA,NA,NA
"ENSMUSG00000021951",53.5945042820137,0.169088247784417,0.328546640840189,0.51465523236521,0.60679396184373,0.740095975914699,"BP","Eef1akmt1","68043","ENSMUSP00000022518","GO:0000179",NA
"ENSMUSG00000031634",64.8415479534902,0.157812469940112,0.306686479736887,0.514572634814234,0.606851691725882,0.740095975914699,"BP","Ufsp2","192169",NA,"GO:0005634",NA
"ENSMUSG00000034449",10.8649718763675,0.313696227376015,0.609675237093185,0.514530045326522,0.606881459742879,0.740095975914699,"BP","Dhrs11","192970","ENSMUSP00000043467","GO:0003674",NA
"ENSMUSG00000059851",43.8186697317904,-0.203300099607259,0.395017583083764,-0.514660886789307,0.606790009888494,0.740095975914699,"BP","Kmt5c","232811",NA,"GO:0000780","00310"
"ENSMUSG00000042185",24.6767589251362,0.235107615485619,0.457117722398305,0.514326187687732,0.607023955525513,0.740185609783781,"BP","Nfrkb","235134",NA,"GO:0002020",NA
"ENSMUSG00000039671",44.8805257963181,-0.198311977111894,0.386123172001153,-0.513597710502858,0.607533280615182,0.740713153536952,"BP","Zmynd8","228880",NA,"GO:0000977",NA
"ENSMUSG00000049038",15.1147472322302,-0.297866355890389,0.580059608549213,-0.513509907430691,0.607594682245076,0.740713153536952,"BP","Mterf2","74238","ENSMUSP00000062762","GO:0003690",NA
"ENSMUSG00000020491",5.65432428482762,-0.371884550223198,0.724511141177959,-0.513290312718398,0.607748259301897,0.740816194272327,"BP","2810021J22Rik","69944",NA,"GO:0003674",NA
"ENSMUSG00000042215",69.8036966285122,-0.153524258021854,0.299464146251238,-0.512663235127497,0.608186911277508,0.741266664869928,"BP","Bag2","213539","ENSMUSP00000042009","GO:0005575","04141"
"ENSMUSG00000019808",5.82788957696975,0.368380766890566,0.71893862784783,0.512395290253534,0.608374386518337,0.741410930202058,"BP","Adat2","66757","ENSMUSP00000019944","GO:0002100",NA
"ENSMUSG00000027603",1.32812738127314,-0.365760167271409,0.714662220086457,-0.511794463162137,0.608794865816416,0.741770641637006,"BP","Ggt7","207182",NA,"GO:0003674","00430"
"ENSMUSG00000039086",4.44967872619269,-0.391928440540222,0.765820389225425,-0.511775928212921,0.608807839263035,0.741770641637006,"BP","Ss18l1","269397","ENSMUSP00000041288","GO:0000775",NA
"ENSMUSG00000030965",20.1597790266944,0.275788123065361,0.539237145884645,0.511441255800205,0.609042112742618,0.741862772647898,"BP","Fam175b","109359",NA,"GO:0000278",NA
"ENSMUSG00000045973",37.4899645169827,0.201672995982744,0.394384508093345,0.511361353816187,0.609098050728581,0.741862772647898,"BP","Slc25a51","230125",NA,"GO:0005739",NA
"ENSMUSG00000056608",10.2343577506379,0.324600896469715,0.634568683529203,0.511529964990427,0.608980011662847,0.741862772647898,"BP","Chd9","109151",NA,"GO:0000166",NA
"ENSMUSG00000100426",14.1558782374051,0.286381030062168,0.560133538070658,0.511272778003238,0.60916006378219,0.741862772647898,NA,NA,NA,NA,NA,NA
"ENSMUSG00000072704",55.440924603256,-0.171426069698617,0.335486246627378,-0.510977935524787,0.609366506983812,0.742029953112637,"BP","Smim10l1","381820","ENSMUSP00000098428","GO:0003674",NA
"ENSMUSG00000009741",13.4975118927609,0.313736084182468,0.614230853334441,0.510778777196402,0.609505971531015,0.742115544499459,"BP","Ubp1","22221",NA,"GO:0001525",NA
"ENSMUSG00000003308",50.8706927997832,-0.181587196963352,0.355655476485114,-0.510570507047856,0.609651831986317,0.742208903035544,"BP","Keap1","50868",NA,"GO:0001701","04120"
"ENSMUSG00000028962",12.0839129302378,-0.310406306600891,0.608131287429803,-0.510426470430074,0.609752716037635,0.742247490939719,"BP","Slc4a2","20535",NA,"GO:0005215","04970"
"ENSMUSG00000005907",24.758828192397,0.243237586734775,0.476870503357226,0.510070522337517,0.610002055879378,0.742466763725207,"BP","Pex1","71382",NA,"GO:0000166","04146"
"ENSMUSG00000042854",9.32503480599622,-0.325913750405742,0.639643997486029,-0.509523659546043,0.610385218706095,0.742848851534769,"BP","Trp53rkb","76367","ENSMUSP00000066907","GO:0000408",NA
"ENSMUSG00000001018",43.0178835095088,0.186159237516792,0.365532033633895,0.50928296397476,0.610553897406416,0.742969851562617,"BP","Snapin","20615",NA,"GO:0000149",NA
"ENSMUSG00000011306",43.1823443973223,-0.187459070743156,0.368663889010174,-0.508482323143893,0.611115132736453,0.743154888357184,"BP","Sugp1","70616","ENSMUSP00000011450","GO:0003676",NA
"ENSMUSG00000024777",7.86581116418039,-0.346000343197006,0.680273443764931,-0.508619506418021,0.611018953410323,0.743154888357184,"BP","Ppp2r5b","225849","ENSMUSP00000025695","GO:0001932","03015"
"ENSMUSG00000025329",5.60709729349112,0.366305166244588,0.720014173487798,0.508747160448496,0.610929461073672,0.743154888357184,"BP","Padi1","18599","ENSMUSP00000026378","GO:0004668",NA
"ENSMUSG00000036181",2.93664135140845,0.389428967554672,0.765879174593597,0.508473112304323,0.611121590705358,0.743154888357184,"BP","Hist1h1c","50708","ENSMUSP00000045816","GO:0000122",NA
"ENSMUSG00000039782",1.31988533370631,-0.357977135148347,0.703504971230893,-0.508848053371974,0.610858733823284,0.743154888357184,"BP","Cpeb2","231207",NA,"GO:0000166",NA
"ENSMUSG00000097221",1.59341847011866,0.373171125261494,0.733393600472018,0.508827899536235,0.610872861633827,0.743154888357184,NA,NA,NA,NA,NA,NA
"ENSMUSG00000010154",12.3148261217246,-0.313910155515839,0.618480670743519,-0.507550470637127,0.611768632935974,0.743698891345028,"BP","Spire2","234857","ENSMUSP00000010298","GO:0003674","04320"
"ENSMUSG00000038296",4.30197917132526,0.378857395433592,0.746460161021735,0.507538667455504,0.611776912389996,0.743698891345028,"BP","Galnt18","233733",NA,"GO:0000009","00512"
"ENSMUSG00000052915",16.5046098937073,0.273818868757904,0.539454812500892,0.507584439720707,0.611744805275968,0.743698891345028,"BP","Msl1","74026",NA,"GO:0003682",NA
"ENSMUSG00000027852",102.861205757874,0.125341868620264,0.247127994542239,0.507194131739051,0.61201861209646,0.743908414975167,"BP","Nras","18176",NA,"GO:0000166","04010"
"ENSMUSG00000022557",140.021336299798,0.114057312540929,0.22504956259871,0.506809749922982,0.612288314604655,0.744151924671886,"BP","Bop1","12181",NA,"GO:0000448",NA
"ENSMUSG00000084013",2.32720739411496,0.387470546913177,0.765370035178259,0.506252569481548,0.612679355000814,0.744542831949336,NA,NA,NA,NA,NA,NA
"ENSMUSG00000002329",23.7476671656429,0.243205321810231,0.480750807548728,0.505886455085321,0.612936361483782,0.744760678259326,"BP","Mdp1","67881","ENSMUSP00000002400","GO:0004721",NA
"ENSMUSG00000025188",18.3459113113185,-0.278859101519889,0.551323486708729,-0.505799423102057,0.6129974635561,0.744760678259326,"BP","Hps1","192236",NA,"GO:0006996",NA
"ENSMUSG00000106755",1.24099389546912,0.345034115876555,0.682868500759463,0.5052716818726,0.613368029571895,0.745126511295129,NA,NA,NA,NA,NA,NA
"ENSMUSG00000024579",15.7526426116807,0.281859934636381,0.558346825753918,0.50481156448914,0.613691192545615,0.745434682249701,"BP","Pcyox1l","240334","ENSMUSP00000025472","GO:0001735",NA
"ENSMUSG00000025959",2.4180128173764,-0.385587531263549,0.764190119609844,-0.504570160446998,0.613860772456323,0.74547185498205,"BP","Klf7","93691",NA,"GO:0003676",NA
"ENSMUSG00000070167",2.05706259412205,-0.377435720027202,0.748009269325927,-0.504586955676807,0.613848973585984,0.74547185498205,NA,NA,NA,NA,NA,NA
"ENSMUSG00000020190",36.9574632964126,0.203750222182044,0.403905326244617,0.504450446535203,0.613944875953673,0.745489601497567,"BP","Mknk2","17347",NA,"GO:0000166","04010"
"ENSMUSG00000016477",6.13741039953352,0.363371848257305,0.720851861061129,0.504086717238136,0.614200440535332,0.745546766922725,"BP","E2f3","13557",NA,"GO:0001047","04110"
"ENSMUSG00000047777",4.9401096949462,-0.374464648560382,0.742852422940775,-0.504090229763223,0.614197972330174,0.745546766922725,"BP","Phf13","230936","ENSMUSP00000062590","GO:0000278",NA
"ENSMUSG00000067242",1.70302817600404,-0.372095124841071,0.73810406921814,-0.504122847114533,0.614175052755337,0.745546766922725,"BP","Lgi1","56839",NA,"GO:0005515",NA
"ENSMUSG00000086993",20.4790333734132,0.253175605257648,0.502410874460921,0.503921427913561,0.614316592109793,0.745603394066508,NA,NA,NA,NA,NA,NA
"ENSMUSG00000034154",6.3959781380447,0.37131987043712,0.737352306344837,0.503585419401217,0.614552740736722,0.745783352398935,"BP","Ino80","68142",NA,"GO:0000070",NA
"ENSMUSG00000043587",2.21781207280251,0.383799740286327,0.762244504511419,0.503512636712722,0.614603898075968,0.745783352398935,"BP","Pxylp1","235534",NA,"GO:0003993",NA
"ENSMUSG00000057181",43.5088059968013,0.196732454158074,0.391070396440322,0.50306148445091,0.614921044825874,0.746083801050891,"BP","5730455P16Rik","70591",NA,"GO:0003674",NA
"ENSMUSG00000037966",104.426049356357,0.123673483173941,0.245928531860473,0.502883834739868,0.615045947096202,0.746150957870412,"BP","Ninj1","18081",NA,"GO:0001954",NA
"ENSMUSG00000026036",101.669102031971,0.12874714360712,0.256168833972121,0.502587069671137,0.615254622090116,0.746319717976342,"BP","Nif3l1","65102",NA,"GO:0005515",NA
"ENSMUSG00000001138",4.13073667405271,0.382757674566771,0.761988917376977,0.502313965253395,0.61544668723071,0.74646829402047,"BP","Cnnm3","94218",NA,"GO:0003674",NA
"ENSMUSG00000030431",49.9757243443782,0.171835397546128,0.342223991442285,0.502113825573528,0.615587455459413,0.746554626064728,"BP","Tmem238","664968","ENSMUSP00000130452","GO:0003674",NA
"ENSMUSG00000038836",1.43959334862414,-0.358304373436759,0.714141261949369,-0.501727588822842,0.615859155039177,0.746799707839979,"BP","Agbl3","76223",NA,"GO:0004180",NA
"ENSMUSG00000022617",25.2060742824409,0.242956909919003,0.485047026032055,0.500893515225773,0.616446066593976,0.747371690143398,"BP","Chkb","12651",NA,"GO:0000166","00564"
"ENSMUSG00000105415",17.8958480669571,0.263089872209347,0.525277050325342,0.500859255218549,0.616470179537559,0.747371690143398,NA,NA,NA,NA,NA,NA
"ENSMUSG00000071659",5.10641867157693,-0.37849663992323,0.755920367243973,-0.500709673035004,0.616575463601847,0.747414867064476,"BP","Hnrnpul2","68693","ENSMUSP00000094515","GO:0005515",NA
"ENSMUSG00000032763",23.9705436737629,-0.238993408563902,0.478098600170123,-0.499883096245963,0.617157395374311,0.747866772571513,"BP","Ilvbl","216136",NA,"GO:0000287",NA
"ENSMUSG00000078240",2.56146237887527,0.382656542234084,0.765450010034349,0.49991055877955,0.617138057165133,0.747866772571513,NA,NA,NA,NA,NA,NA
"ENSMUSG00000106698",10.2758944773841,-0.315385639321769,0.630691736809565,-0.500063059200978,0.617030676235587,0.747866772571513,NA,NA,NA,NA,NA,NA
"ENSMUSG00000090881",2.41384682077531,-0.378143633640556,0.757498361472125,-0.499200596164552,0.617638074645137,0.74836472383025,"BP","Gm6904","628693","ENSMUSP00000126987","GO:0003674",NA
"ENSMUSG00000031012",7.78872260513915,-0.335001726054035,0.672779645765959,-0.497936773447769,0.618528607092914,0.749359107497773,"BP","Cask","12361",NA,"GO:0000166","04530"
"ENSMUSG00000018509",10.362217396712,0.308759931628076,0.620714771338404,0.497426428184267,0.618888372666632,0.749709193026785,"BP","Cenpv","73139","ENSMUSP00000018653","GO:0000775",NA
"ENSMUSG00000042622",2.17250705811681,-0.373810957245852,0.751733393075362,-0.49726533461096,0.619001953819025,0.749709193026785,"BP","Maff","17133",NA,"GO:0001228",NA
"ENSMUSG00000066900",14.2056120795763,-0.277947022141312,0.558991416894748,-0.497229498952479,0.619027221460782,0.749709193026785,"BP","Suds3","71954",NA,"GO:0000122",NA
"ENSMUSG00000031642",6.67761126327282,0.35298505959767,0.710725487605729,0.496654567415045,0.619432665927156,0.750115548037761,"BP","Sh3rf1","59009","ENSMUSP00000034060","GO:0005515",NA
"ENSMUSG00000034042",6.23717655216252,0.347471989168767,0.699821077420144,0.496515467138694,0.619530777506201,0.750149681838209,"BP","Gpbp1l1","77110",NA,"GO:0003677",NA
"ENSMUSG00000024290",54.2237394893734,0.168530399183716,0.339496203489661,0.49641320713281,0.619602908864327,0.750152353718147,"BP","Rock1","19877","ENSMUSP00000069549","GO:0000166","04062"
"ENSMUSG00000042097",14.3443440848385,0.27964648414119,0.563652442487971,0.496132834813642,0.619800694465253,0.750307137240266,"BP","Zfp239","22685",NA,"GO:0003676",NA
"ENSMUSG00000036138",51.981644118624,0.168362305252201,0.339703882113819,0.495614899083757,0.620166138940794,0.750664824388677,"BP","Acaa1a","113868",NA,"GO:0000038","00071"
"ENSMUSG00000095105",38.2878506450525,0.200680465168133,0.405428985168458,0.494983024178079,0.620612103526494,0.751119883419701,"BP","Edaradd","171211","ENSMUSP00000136158","GO:0001942",NA
"ENSMUSG00000022314",50.6113999031396,-0.183797521561423,0.371440460233725,-0.494823642652637,0.620724613835254,0.751171309331596,"BP","Rad21","19357","ENSMUSP00000022927","GO:0000228","04110"
"ENSMUSG00000048921",4.3546536607939,-0.370152556507434,0.748652920339435,-0.494424781432241,0.621006216088154,0.751427327565274,"BP","Zfp689","71131",NA,"GO:0003676",NA
"ENSMUSG00000007033",1.84833368307023,0.365528922002663,0.739579285392499,0.494238994009513,0.621137403873177,0.751501304697355,"BP","Hspa1l","15482","ENSMUSP00000007248","GO:0000166","03040"
"ENSMUSG00000053358",7.30160108468093,0.342266282505836,0.692705331375946,0.494100834803711,0.62123496834218,0.751534589577685,NA,NA,NA,NA,NA,NA
"ENSMUSG00000074129",365.909090675745,0.0692907272581458,0.140351758218438,0.493693332649988,0.621522774645325,0.751797984710232,"BP","Rpl13a","22121",NA,"GO:0003729","03010"
"ENSMUSG00000085666",2.04313657239716,-0.372635354882725,0.756422556047696,-0.492628560456662,0.622275063905356,0.752623098712137,NA,NA,NA,NA,NA,NA
"ENSMUSG00000042328",8.75935192698401,-0.341696771830191,0.694216810042564,-0.492204692953548,0.622574647199123,0.752815691518507,"BP","Hps4","192232",NA,"GO:0005737",NA
"ENSMUSG00000061458",11.4842464919275,-0.308449306303612,0.62655347028859,-0.492295264379496,0.622510627399619,0.752815691518507,"BP","Nol10","217431","ENSMUSP000000359300","GO:0005634",NA
"ENSMUSG00000028975",26.5098568593827,0.224613293336497,0.456829444274523,0.491678669471927,0.622946519747383,0.753180464763882,"BP","Pex14","56273",NA,"GO:0003714","04146"
"ENSMUSG00000079491",6.57820090284561,0.34854631824642,0.71061922016751,0.490482537418928,0.623792483796188,0.754118296840827,NA,"H2-T10","15024","ENSMUSP00000133893",NA,"04144"
"ENSMUSG00000032119",11.3451268224527,-0.306162620252545,0.625374851956977,-0.48956656842608,0.624440638302149,0.754749912936016,"BP","Hinfp","102423","ENSMUSP00000034629","GO:0000077",NA
"ENSMUSG00000097347",2.45638412509715,0.374383094889888,0.76475670649834,0.489545356985635,0.624455651306868,0.754749912936016,NA,NA,NA,NA,NA,NA
"ENSMUSG00000024581",21.2725657310949,-0.243559827392687,0.498025392221991,-0.489051022691875,0.624805574708014,0.754917694049732,"BP","Napg","108123",NA,"GO:0005483",NA
"ENSMUSG00000025050",38.5739054405593,0.189395187448979,0.387128447968373,0.489230870123118,0.624678256681655,0.754917694049732,"BP","Pcgf6","71041","ENSMUSP00000026032","GO:0000122",NA
"ENSMUSG00000104195",10.519168964958,0.304457759777954,0.622475338247239,0.489108147858907,0.624765133308526,0.754917694049732,NA,NA,NA,NA,NA,NA
"ENSMUSG00000025436",24.2626100944328,-0.227290529751921,0.465887053788009,-0.487866163920803,0.625644642555316,0.755761257215789,"BP","Xrcc6bp1","68876",NA,"GO:0003674",NA
"ENSMUSG00000038740",8.18171343955511,0.335507603463411,0.687585800570465,0.487950162997916,0.625585141903274,0.755761257215789,"BP","Mvb12b","72543","ENSMUSP00000048901","GO:0000813","04144"
"ENSMUSG00000049295",16.3299949147377,-0.280124069333913,0.574808873336322,-0.4873342815813,0.626021457403634,0.756131298696936,"BP","Zfp219","69890",NA,"GO:0000122",NA
